class,specobjid,ra,dec,z,sigma_forbidden,oiii_5007_flux,nii_6584_flux,h_beta_flux,h_alpha_flux,sii_6717_flux,sii_6731_flux,oi_6300_flux,h_alpha_eqw
GALAXY,313156336630130688,167.81818,0.883987,0.08399683,85.54583,9.098725,98.25308,54.75483,282.347,40.5915,26.70858,4.191059,-18.0069
GALAXY,314137377289299968,169.35329,-1.2219708,0.06447912,159.869,14.15103,19.00687,2.33521,21.91124,16.04052,10.11344,9.428781,-1.423188
GALAXY,314144524114880512,170.06173,-0.26993679,0.04028616,54.9152,38.20973,62.09763,62.03705,233.1244,57.84224,39.90942,6.650429,-23.45125
GALAXY,314157168498599936,169.62846,-0.11080371,0.09963868,87.69031,1.875664,15.0589,3.890277,14.7762,6.313517,12.20057,-2.594838,-1.004295
GALAXY,314157443376506880,169.49401,-0.57178961,0.08866273,42.92343,10.0728,15.22863,19.69021,66.60591,13.22561,12.27107,2.765105,-19.18688
GALAXY,314165689713715200,169.23167,-0.65755216,0.3348662,1,0.339247,4.238204,-0.3296993,5.510056E+07,8.550555,-3.698221,-2.107747,-2.710672
GALAXY,314199774574176256,168.56194,-0.5358314,0.09923025,1,0.6039326,4.703597,0.7746424,2.210035,-2.900437,5.062109,-0.7263892,0.06085281
GALAXY,314240731382310912,168.70597,0.9056289,0.01934646,39.98061,291.7587,48.74801,138.1501,408.1739,75.54774,53.47964,12.80951,-43.54449
GALAXY,314261347225331712,169.11027,-0.038513647,0.0725622,54.21946,421.5121,96.97195,217.7053,655.085,110.957,78.01545,21.22753,-70.18827
GALAXY,314271517707888640,169.2523,1.1563254,0.05932138,51.39967,37.3924,33.18663,37.87624,151.627,37.49896,25.58361,6.339422,-23.44564
GALAXY,314298180864862208,170.18533,0.3197619,0.02492882,32.6861,70.57262,15.36412,38.38031,129.7873,24.07222,12.07018,1.918507,-36.77676
GALAXY,314299280376489984,170.23281,0.083557142,0.1020833,49.27739,2.728004,12.06414,1.869371,22.03435,6.008202,2.752211,-3.129843,-3.994327
GALAXY,315272341925947392,171.56981,-0.067316997,0.1240465,64.44128,5.128708,19.57568,10.20474,45.80921,9.403076,5.569744,1.779701,-8.486368
GALAXY,315312474100361216,170.26935,-0.81284722,0.04520647,45.60273,55.03849,15.25248,29.1395,110.5005,27.1684,18.32778,6.040249,-27.07937
GALAXY,315325118484080640,169.785,-0.21376683,0.09749953,121.1312,23.74306,32.16267,23.91888,72.37518,25.18354,15.85538,6.476687,-6.554848
GALAXY,315348483106170880,169.05797,0.28823307,0.1392817,72.09124,3.978596,20.49207,13.68085,63.11847,6.324276,3.908988,0.04468931,-10.17192
GALAXY,315382018210818048,170.62129,0.42928774,0.1050851,108.5952,13.04814,71.70169,31.05748,143.2867,28.1171,21.84229,4.149876,-12.95404
GALAXY,315405382832908288,170.98561,0.6853815,0.1017457,49.57291,20.94897,35.67574,41.63129,145.688,31.90168,22.66724,4.774799,-32.10247
GALAXY,315410330635233280,171.01895,0.99569797,0.07555481,49.2664,16.09282,39.23146,38.10541,130.2278,28.87231,19.27707,5.03293,-29.35196
GALAXY,315416927704999936,171.3088,0.45712615,0.09725568,63.47132,3.690963,5.932708,3.145439,12.53055,4.98321,4.301231,0.2864026,-1.244793
GALAXY,316400715767506944,172.38788,-0.96500906,0.2310828,56.31229,18.44631,183.5892,85.07195,370.6226,50.61427,32.65565,14.65686,-23.619
GALAXY,316405113814018048,172.34307,-1.0357559,0.07727171,170.1383,30.1556,32.15031,-5.650167,19.53953,15.79623,610.7048,-3.970905,-0.3047231
